seller-sku	fulfillment-channel-sku	asin	condition-type	Warehouse-Condition-code	Quantity Available
2990	X0014RSJDJ	B004BSH9FG	UsedGood	SELLABLE	0
3048	X0014KICE7	B00TQIUWZA	UsedAcceptable	SELLABLE	0
2996	X0014R2ILD	B00O9FO1HK	UsedAcceptable	SELLABLE	0
3008	X0014QHNXH	B006LXOJC0	UsedAcceptable	SELLABLE	0
3045	X0014GUHBH	B0029TLUOA	UsedAcceptable	SELLABLE	0
3026	X0014HHT3P	B000G0JCX0	UsedGood	SELLABLE	0
2H-8R2G-4SLX	X000YCSP25	B009YKYH92	UsedGood	SELLABLE	0
3039	X0014JWOWJ	B00Y2KGYPE	UsedGood	SELLABLE	0
3062	X0014FUB91	B00O9FO1HK	UsedGood	SELLABLE	0
3052	X0014G53NT	B00NAY10KM	UsedGood	SELLABLE	0
3029	X0014KXGGV	B00ESONLOQ	UsedGood	SELLABLE	0
3049	X0014JANX1	B00RD82ZW8	UsedGood	SELLABLE	0
3000	X0014R28IL	B0160E3UNI	UsedAcceptable	SELLABLE	0
2H-FJZK-4SDZ	X000Y7HFYJ	B005ISP5DQ	UsedGood	SELLABLE	0
3058	X0014KI4HR	B003XJE60U	UsedGood	SELLABLE	0
3021	X0014KHQ3Z	B00EAQJCWW	UsedAcceptable	SELLABLE	0
3018	X0014JWJO7	B00002N691	UsedGood	SELLABLE	0
2989	X0014QFJ4H	B004BSH9FG	UsedGood	SELLABLE	0
2997	X0014QHNH3	B0012KJBR0	UsedGood	SELLABLE	0
3027	X0014KAEZH	B0091YYUAM	UsedGood	SELLABLE	0
2993	X0014RUYUZ	B0000AFX20	UsedGood	SELLABLE	0
2K-MNVC-OEWN	X000YLGFYL	B001JL4LZ4	UsedGood	SELLABLE	0
2981	X0014NRKYH	B004SZOT14	UsedAcceptable	SELLABLE	0
2O-KDTA-80H4	X000YCNH87	B00ADJYF2W	UsedGood	SELLABLE	0
2D-RA9O-L6JR	X000Y9KFRL	B007K9OIMU	UsedGood	SELLABLE	0
3043	X0014KH54F	B000FK2KNA	UsedGood	SELLABLE	0
2V-LCH3-B9ZL	X000Z9IYCX	B001PB8EJ2	UsedGood	SELLABLE	0
3023	X0014HH5R5	B00LU2I46E	UsedGood	SELLABLE	0
3059	X0014273K9	B0006HUYGM	UsedAcceptable	SELLABLE	0
2V-KUU9-B8UB	X000YNJS9D	B007BYLO4E	UsedGood	SELLABLE	0
3066	X0014FTN5J	B007WQQ90A	UsedAcceptable	SELLABLE	0
3010	X0014O1REZ	B00I0006PG	UsedGood	SELLABLE	0
3034	X0014KWSAV	B000TYBWIG	UsedGood	SELLABLE	0
2H-VXMI-4UHA	X000ZI8889	B00F8YYUJU	UsedGood	SELLABLE	0
3005	X0014NSGOF	B0043E6PLC	UsedAcceptable	SELLABLE	0
3001	X0014ON7JD	B0029TLUOA	UsedAcceptable	SELLABLE	0
2V-1KCF-B8OO	X000YKSRLL	B0001I9R8W	UsedGood	SELLABLE	0
3055	X001421TLN	B000E199HA	UsedGood	SELLABLE	0
3011	X0014QJ1JL	B00002N8CX	UsedGood	SELLABLE	0
3016	X0014LTWUT	B0029TLUOA	UsedAcceptable	SELLABLE	0
3020	X0014LMHDN	B0001VHARE	UsedGood	SELLABLE	0
3006	X0014Q9X8P	B018UQ5AMS	UsedGood	SELLABLE	0
3004	X0014R2ZF7	B004S3HDBO	UsedGood	SELLABLE	0
2A-P7IY-1L2D	X000YKT7KV	B002QAYJPO	UsedGood	SELLABLE	0
3046	X0014FGI2P	B0030EH7S6	UsedGood	SELLABLE	0
3064	X001429H3Z	B00LUFSSWG	UsedGood	SELLABLE	0
3042	X0014K0763	B00XLHOXUC	UsedGood	SELLABLE	0
3007	X0014Q9DRL	B005QB4X4C	UsedGood	SELLABLE	0
2O-7VYR-808B	X000Y6H1Z3	B004WC11OG	UsedGood	SELLABLE	0
3028	X0014K8MIX	B006V6YAPI	UsedGood	SELLABLE	0
3070	X0014LETSJ	B00ASR8GZG	UsedGood	SELLABLE	0
3191	X0014G1P7H	B004ZUW52W	UsedGood	SELLABLE	0
3133	X001493Y69	B000H1WA28	UsedGood	SELLABLE	0
3105	X0014OOAML	B0016HF5GK	UsedAcceptable	SELLABLE	0
3171	X0014GYX21	B00268B774	UsedGood	SELLABLE	0
3107	X0014RV7BF	B010SN80UK	UsedAcceptable	SELLABLE	0
3145	X0014J9AA3	B00IOEFBKS	UsedGood	SELLABLE	0
3118	X0014LMEF9	B0126C9A5K	UsedAcceptable	SELLABLE	0
3103	X0014G5W8Z	B00CJ1HF7O	UsedGood	SELLABLE	0
3077	X0014KGDPR	B00008URR8	UsedGood	SELLABLE	0
3178	X0014PJD4Z	B005BG7MK4	UsedAcceptable	SELLABLE	0
3169	X0014O7RVR	B000QBFFU8	UsedAcceptable	SELLABLE	0
3127	X0014KCOKF	B0091YYUAM	UsedAcceptable	SELLABLE	0
3126	X0014QFJQZ	B018UQ56IG	UsedGood	SELLABLE	0
3175	X0014PCPBD	B018UQ56IG	UsedAcceptable	SELLABLE	0
3124	X0014KHAQ3	B00G03N8M8	UsedGood	SELLABLE	0
3144	X0014KHO3H	B004412GTO	UsedGood	SELLABLE	0
3179	X0014PJQXD	B00B2D25TI	UsedGood	SELLABLE	0
3192	X0014BJ48T	B000063XH7	UsedAcceptable	SELLABLE	0
3163	X0014KBXUR	B00004DTNH	UsedGood	SELLABLE	0
3168	X0014MAOX7	B0036WS1FA	UsedAcceptable	SELLABLE	0
3098	X0014PLOXX	B00H4O1L9Y	UsedGood	SELLABLE	0
3150	X0014KWZ2R	B00COUR4KS	UsedGood	SELLABLE	0
3177	X0014R6KAX	B002KEKPC2	UsedGood	SELLABLE	0
3088	X0014PN72T	B005YR0F40	UsedAcceptable	SELLABLE	0
3155	X00141B045	B00CM220CK	UsedGood	SELLABLE	0
3180	X0014R6K8Z	B00PSQ4X2W	UsedGood	SELLABLE	0
3071	X0014JVI7B	B0043E6PLC	UsedGood	SELLABLE	0
3158	X0014765WV	B011KFFPZ8	UsedAcceptable	SELLABLE	0
3085	X0014SO1MV	B00F2DH1VQ	UsedGood	SELLABLE	0
3151	X0014FVY15	B00G00BTEA	UsedAcceptable	SELLABLE	0
3176	X0014GZ6F9	B007P523NA	UsedAcceptable	SELLABLE	0
3146	X0014853PF	B00IOEFBKS	UsedAcceptable	SELLABLE	0
3201	X0014ORJZ1	B003D66TXA	UsedAcceptable	SELLABLE	0
3083	X0014Q6BSF	B0042RUPFC	UsedGood	SELLABLE	0
3132	X0014LI16P	B00815EQEC	UsedAcceptable	SELLABLE	0
3148	X0014KBL6D	B0019KOFEC	UsedGood	SELLABLE	0
3125	X00148XDBB	B00939FV8K	UsedGood	SELLABLE	0
3128	X0014M9YB5	B004N64GH0	UsedGood	SELLABLE	0
3122	X0014GC6IJ	B001PB8EJ2	UsedGood	SELLABLE	0
3120	X0014K9X8B	B009PLQ5H2	UsedGood	SELLABLE	0
3184	X0014H7DTZ	B017DFJXXY	UsedGood	SELLABLE	0
3075	X00144U9I5	B00YX2B5CI	UsedAcceptable	SELLABLE	0
3101	X0014QI7XR	B008DBRFBK	UsedGood	SELLABLE	0
3123	X0014LISQN	B004XO1JZE	UsedGood	SELLABLE	0
3198	X0014Q50N7	B00AZBIZTW	UsedAcceptable	SELLABLE	0
3094	X0014LIN6N	B008J8MLHA	UsedAcceptable	SELLABLE	0
3156	X0014FE5OX	B003DYZYN8	UsedAcceptable	SELLABLE	0
3185	X0014FI7OH	B004BSH9FG	UsedGood	SELLABLE	0
3073	X001427JQR	B00IWOJSAY	UsedGood	SELLABLE	0
3108	X0014RVWEH	B006LXOJC0	UsedGood	SELLABLE	0
3170	X0014GYAQF	B00G00BTEA	UsedAcceptable	SELLABLE	0
3189	X0014FEGS3	B006LXOJC0	UsedGood	SELLABLE	0
3143	X0014KIMHJ	B004SZOT14	UsedGood	SELLABLE	0
3114	X0014RV88H	B0053QVR8A	UsedGood	SELLABLE	0
3087	X0014K9X59	B0043E6PLC	UsedAcceptable	SELLABLE	0
3109	X0014QILAB	B0106RV5JG	UsedGood	SELLABLE	0
3137	X0014FHXSN	B00G00BTEA	UsedGood	SELLABLE	0
3131	X0014KXG7F	B000TYBWIG	UsedGood	SELLABLE	0
3190	X0014FF3IP	B00IO9PBPS	UsedGood	SELLABLE	0
3111	X0014QHDCN	B007JNNQ6Q	UsedAcceptable	SELLABLE	0
3082	X00148XD89	B008O7N8LY	UsedAcceptable	SELLABLE	0
3161	X0014KDAHV	B006LXOJC0	UsedGood	SELLABLE	0
3197	X0014O5DN1	B00GSPHSVU	UsedGood	SELLABLE	0
3157	X0014KWZ8B	B007PQNNKG	UsedAcceptable	SELLABLE	0
3141	X001450Q1J	B00NOVNURC	UsedAcceptable	SELLABLE	0
32-DYXF-EINL	X000ZVKZ8R	B00TQIUWVE	UsedAcceptable	SELLABLE	0
3086	X0014LIC8H	B00541OAZG	UsedAcceptable	SELLABLE	0
3203	X0014G29TP	B000MLPE7G	UsedAcceptable	SELLABLE	0
3116	X0014EE14N	B004352KE2	UsedGood	SELLABLE	0
3202	X0014G2NOL	B000MLPE7G	UsedAcceptable	SELLABLE	0
3154	X0014JA1SN	B009PLQ5H2	UsedGood	SELLABLE	0
3113	X0014PN76P	B00TQIUWVE	UsedGood	SELLABLE	0
3115	X0014PN891	B0175VTVB0	UsedGood	SELLABLE	0
3079	X001421DW3	B00ENDAAQ4	UsedGood	SELLABLE	0
3099	X0014RV8FF	B000MTIUSS	UsedAcceptable	SELLABLE	0
3069	X0014KC62L	B00GSPHSWO	UsedGood	SELLABLE	0
3196	X0014G2ZNZ	B009ZJ2M7G	UsedGood	SELLABLE	0
3104	X0014RUL0D	B00O0WOO74	UsedGood	SELLABLE	0
3181	X0014R59UF	B00E0QMDSM	UsedGood	SELLABLE	0
32-NXAX-EHWZ	X000ZDPRS3	B00DCCYD6U	UsedGood	SELLABLE	0
3119	X0014LICXH	B00UWP07NI	UsedGood	SELLABLE	0
3138	X00148DHPN	B01BXSXNSS	UsedGood	SELLABLE	0
3183	X0014PI3NR	B0030BG1IG	UsedGood	SELLABLE	0
3095	X00147I2BD	B002SQZXWY	UsedAcceptable	SELLABLE	0
3162	X0014242PX	B006LXOJC0	UsedGood	SELLABLE	0
3097	X0014RVBK7	B003Y3AA2S	UsedAcceptable	SELLABLE	0
3084	X001493TGJ	B00P20D05A	UsedGood	SELLABLE	0
3140	X001493V2L	B00ENDAAQ4	UsedGood	SELLABLE	0
3152	X0014KI4FJ	B00YEYKK8U	UsedAcceptable	SELLABLE	0
3159	X0014JATI5	B018UQ5AMS	UsedGood	SELLABLE	0
3117	X00148XPEV	B00722EWDK	UsedGood	SELLABLE	0
3096	X001493QZD	B012T634SM	UsedGood	SELLABLE	0
3112	X0014QILAV	B0000AZK85	UsedAcceptable	SELLABLE	0
3153	X0014JV0L5	B007ATO17W	UsedGood	SELLABLE	0
3174	X0014PJRP5	B002G51BZU	UsedAcceptable	SELLABLE	0
3121	X0014KY17T	B005KMDV9A	UsedAcceptable	SELLABLE	0
3076	X0014JW2UD	B000XV6LT0	UsedGood	SELLABLE	0
3193	X0014QLS6P	B00I2J9JPI	UsedAcceptable	SELLABLE	0
3078	X0014LMLE3	B00GCS37AY	UsedAcceptable	SELLABLE	0
3223	X0014G6LAD	B00GJU6LKS	UsedAcceptable	SELLABLE	0
3294	X0014R63I7	B005NNF0YU	UsedGood	SELLABLE	0
3317	X00153WOFB	B00722EWDK	UsedAcceptable	SELLABLE	0
3245	X00154ULC3	B00N3ILYZ6	UsedGood	SELLABLE	0
3238	X001450565	B008LX6OC6	UsedGood	SELLABLE	0
3211	X0014QKX6V	B01AKFOFQE	UsedGood	SELLABLE	0
3257	X00155UZT1	B003GXM0EM	UsedGood	SELLABLE	0
3274	X0014O9YEZ	B002NF6H7K	UsedLikeNew	SELLABLE	0
3285	X0014PJ06V	B017DFJWLM	UsedGood	SELLABLE	0
3295	X0014RAWNT	B012T634SM	UsedGood	SELLABLE	0
3275	X00156JMNZ	B00B43LKV0	UsedGood	SELLABLE	0
3234	X0014KHBZD	B004FO9P8U	UsedGood	SELLABLE	0
3225	X0014QJBNR	B00939FV8K	UsedGood	SELLABLE	0
3258	X00154ZIVH	B00JKQI0TS	UsedAcceptable	SELLABLE	0
3236	X0014FUJNT	B005BWMMCQ	UsedGood	SELLABLE	0
3269	X001536VDH	B011LS47SA	UsedAcceptable	SELLABLE	0
3247	X001568S67	B018UQ5AMS	UsedGood	SELLABLE	0
3307	X00153WUSR	B0091YYUAM	UsedGood	SELLABLE	0
3241	X00156EXAH	B01AVXFD6Q	UsedGood	SELLABLE	0
3210	X0014OR9MT	B004N64GH0	UsedGood	SELLABLE	0
3292	X0014PK1V9	B01BONUCWM	UsedGood	SELLABLE	0
3251	X00156BT2H	B00EYZE6C0	UsedAcceptable	SELLABLE	0
3311	X00156NGEV	B002QAYJPO	UsedGood	SELLABLE	0
3229	X0014Q25SZ	B006OQSO8E	UsedGood	SELLABLE	0
3219	X0014NTOWN	B009ZJ2M7G	UsedAcceptable	SELLABLE	0
3208	X0014Q50YL	B017DFJXXY	UsedGood	SELLABLE	0
3302	X00156DV91	B001BOIIW6	UsedGood	SELLABLE	0
3296	X00156JZF5	B0126C99PQ	UsedAcceptable	SELLABLE	0
3279	X0014PKE6V	B004Q9ERPA	UsedGood	SELLABLE	0
3306	X001561TL3	B005QIYM6E	UsedGood	SELLABLE	0
3220	X0014OP5LV	B00O9FO1HK	UsedGood	SELLABLE	0
3215	X0014Q4PVF	B015MIGAH6	UsedGood	SELLABLE	0
3253	X00156AEGJ	B0091YYUAM	UsedAcceptable	SELLABLE	0
3267	X0015710IT	B008LX6OC6	UsedGood	SELLABLE	0
3244	X0014YTGA7	B00B4ZNL56	UsedGood	SELLABLE	0
3301	X00153ZDO5	B003Y3AA2S	UsedGood	SELLABLE	0
3291	X0014QD6BZ	B0016P3G0E	UsedVeryGood	SELLABLE	0
3235	X0014H3WFT	B00LU2I3V0	UsedAcceptable	SELLABLE	0
3254	X00156GXSH	B0091YYUAM	UsedGood	SELLABLE	0
3228	X0014PO093	B00009K3TK	UsedGood	SELLABLE	0
3209	X0014QMM3X	B008HZEW54	UsedGood	SELLABLE	0
3237	X0014KD40T	B00C7Z9ZAW	UsedAcceptable	SELLABLE	0
3239	X0014KF713	B00AQ9NIO0	UsedGood	SELLABLE	0
3262	X00156BSFF	B0041847SI	UsedAcceptable	SELLABLE	0
3277	X0014PI82D	B00YEYL4SA	UsedGood	SELLABLE	0
3300	X00154RG7V	B004H4X6Z6	UsedGood	SELLABLE	0
3281	X0014PI431	B00IOEFBKS	UsedGood	SELLABLE	0
3287	X00154G1NV	B000223NKU	UsedGood	SELLABLE	0
3322	X00156N9HF	B0002SRM3I	UsedGood	SELLABLE	0
3318	X00156TWAD	B00VGGVQCI	UsedAcceptable	SELLABLE	0
3217	X0014QHYVN	B000QBFFU8	UsedGood	SELLABLE	0
3312	X00150N6NN	B000UZOHPE	UsedGood	SELLABLE	0
3252	X001537EEH	B00KDNKTJG	UsedAcceptable	SELLABLE	0
3313	X00154QZNR	B000U6BSI2	UsedGood	SELLABLE	0
3310	X00150M5H1	B008J8MLHA	UsedGood	SELLABLE	0
3206	X0014QDLI3	B00MB4BQ9C	UsedGood	SELLABLE	0
3218	X0014QC4TP	B0045I8E4M	UsedAcceptable	SELLABLE	0
3207	X0014RV1BV	B017DFJXXY	UsedAcceptable	SELLABLE	0
3216	X0014FU6QT	B01AJHHD1C	UsedAcceptable	SELLABLE	0
3204	X0014QKR5X	B00614UAJ0	UsedAcceptable	SELLABLE	0
3243	X00156GXWX	B003Y3AA2S	UsedGood	SELLABLE	0
3290	X0014QC2NX	B003LXY2HA	UsedGood	SELLABLE	0
3321	X001561E4F	B00XBRYA28	UsedAcceptable	SELLABLE	0
3246	X00154Y8LX	B000MDHH06	UsedGood	SELLABLE	0
3250	X00156VMMJ	B00MN28RJE	UsedGood	SELLABLE	0
3280	X0014QC549	B00IOEFBKS	UsedGood	SELLABLE	0
3272	X00155XX0T	B008LX6OC6	UsedGood	SELLABLE	0
3288	X0014PI3SR	B008YE3RNG	UsedAcceptable	SELLABLE	0
3304	X00156ONDT	B007TV9LSU	UsedAcceptable	SELLABLE	0
3309	X001530NJF	B00YX2B5CI	UsedGood	SELLABLE	0
3273	X0014PI4MR	B005YR0F40	UsedGood	SELLABLE	0
3323	X00156P3DD	B00M9D67PS	UsedGood	SELLABLE	0
3299	X00154RGNZ	B00CPGMUXW	UsedGood	SELLABLE	0
3319	X00156TGH7	B000IJPAMQ	UsedGood	SELLABLE	0
3213	X0014QMW4R	B00I5NW79G	UsedGood	SELLABLE	0
3224	X0014QKV95	B004J6GTGK	UsedAcceptable	SELLABLE	0
3266	X00156YHAX	B00P20CZZ6	UsedGood	SELLABLE	0
3315	X0015FKKWX	B00004R9UL	UsedGood	SELLABLE	0
323	X0012YVGLV	B003OBS86U	UsedGood	SELLABLE	0
3263	X00156EXDJ	B0041847SI	UsedGood	SELLABLE	0
3240	X0014KITLD	B00LEWUWMO	UsedGood	SELLABLE	0
3297	X0014X4IBZ	B000T9XPHC	UsedAcceptable	SELLABLE	0
3232	X0014MRTS5	B004P2NG0K	UsedGood	SELLABLE	0
3214	X0014MTK1T	B00DB8YMN4	UsedGood	SELLABLE	0
3248	X00156V8CD	B0157G5Q8C	UsedGood	SELLABLE	0
3289	X0014R6K4J	B008YE3RNG	UsedGood	SELLABLE	0
3230	X0014R4JQF	B00004RA3F	UsedAcceptable	SELLABLE	0
3255	X00156AF3B	B003ZYPZ0I	UsedGood	SELLABLE	0
3278	X0014R6KUD	B002LVUHWM	UsedAcceptable	SELLABLE	0
3320	X0015606Q7	B000HDDXY0	UsedGood	SELLABLE	0
3256	X00154ZZSD	B003D66TXA	UsedGood	SELLABLE	0
3308	X0015311YL	B00SMXW91A	UsedGood	SELLABLE	0
3276	X0014O9XJB	B00YEYL4SA	UsedGood	SELLABLE	0
3222	X0014PO0ED	B01BONVJ4C	UsedGood	SELLABLE	0
3265	X001536VJB	B002UL4936	UsedAcceptable	SELLABLE	0
3316	X00154HJHX	B005GK3IVW	UsedAcceptable	SELLABLE	0
3284	X0014R7CIR	B007ZKUVPC	UsedGood	SELLABLE	0
3298	X001530U1B	B00H4O1L9Y	UsedGood	SELLABLE	0
3221	X0014QBHWZ	B005WO92MG	UsedGood	SELLABLE	0
3270	X00156TU0P	B0019KOFEC	UsedGood	SELLABLE	0
3398	X0015HBO8P	B009ZJ2M7G	UsedGood	SELLABLE	0
3443	X00154P1DH	B00939FV8K	UsedGood	SELLABLE	0
3333	X0014FHGVH	B004WT39QW	UsedGood	SELLABLE	0
3418	X0015FO8TT	B005KMDV9A	UsedGood	SELLABLE	0
3412	X0015HCVTL	B009XI7H1A	UsedAcceptable	SELLABLE	0
3411	X0015H2N5N	B002FWMF8G	UsedGood	SELLABLE	0
3335	X0014PI387	B001PB8EJ2	UsedGood	SELLABLE	0
3364	X00156456T	B001QTVXCS	UsedAcceptable	SELLABLE	0
3337	X0014QMW6F	B003R28HWQ	UsedAcceptable	SELLABLE	0
3339	X0014H6NAZ	B00K0F64E6	UsedGood	SELLABLE	0
3373	X001542R6B	B0012JG9MQ	UsedAcceptable	SELLABLE	0
3395	X0015A6ZBD	B00CPGMUXW	UsedGood	SELLABLE	0
3434	X0015FPBEF	B0000Z6JJG	UsedGood	SELLABLE	0
3326	X00154HJV9	B00IOEFBKS	UsedGood	SELLABLE	0
3392	X00156GW2J	B004T6EJS0	UsedGood	SELLABLE	0
3377	X0014X386B	B00HH08TUO	UsedGood	SELLABLE	0
3374	X0014LINJF	B000EPLK6O	UsedAcceptable	SELLABLE	0
3424	X0015ILIKD	B00ESP4J6O	UsedGood	SELLABLE	0
3446	X0014X93L5	B0019KOFEC	UsedGood	SELLABLE	0
3342	X0014FI7DD	B00LHUWAFA	UsedGood	SELLABLE	0
3346	X001562VFV	B00785N6K6	UsedGood	SELLABLE	0
3352	X001564SHZ	B003M2J3GK	UsedAcceptable	SELLABLE	0
3375	X0015IH0E1	B00BOMM8O4	UsedAcceptable	SELLABLE	0
3413	X0015HCVRD	B004P2NG0K	UsedGood	SELLABLE	0
3327	X0015GZB9T	B003ZHVCCU	UsedGood	SELLABLE	0
3437	X0015IIZ3V	B000U6BSI2	UsedAcceptable	SELLABLE	0
3365	X00156GBWZ	B00XELDPL8	UsedGood	SELLABLE	0
3441	X00155U57N	B007ATO30M	UsedGood	SELLABLE	0
3324	X001561ANF	B00IOEFBKS	UsedAcceptable	SELLABLE	0
3402	X0015IKG97	B001HSMW82	UsedGood	SELLABLE	0
3366	X00156VWTH	B00HMYS9OQ	UsedAcceptable	SELLABLE	0
3328	X0015607V1	B0030LX198	UsedGood	SELLABLE	0
3325	X00156M5CP	B00IOEFBKS	UsedGood	SELLABLE	0
3351	X001531TK7	B00AZBIZTW	UsedGood	SELLABLE	0
3354	X00153XYN7	B0036WS1FA	UsedGood	SELLABLE	0
3432	X0015IC8BV	B0000DD0D2	UsedAcceptable	SELLABLE	0
3444	X001568N3F	B018UQ5AMS	UsedGood	SELLABLE	0
3362	X001563CT5	B00OJWLNMO	UsedGood	SELLABLE	0
3384	X0014YDKO5	B001QTVXCS	UsedAcceptable	SELLABLE	0
3399	X0015IHGQD	B01BAYXLI2	UsedAcceptable	SELLABLE	0
3404	X0015FKMI5	B00WWEAXPY	UsedGood	SELLABLE	0
3407	X0015IKLJ7	B0091YYUAM	UsedGood	SELLABLE	0
3340	X0014R64TF	B00K0F64E6	UsedGood	SELLABLE	0
3372	X0015RTQ8F	B00Q477ZA6	UsedGood	SELLABLE	0
3363	X00156PUAJ	B011BE7V8W	UsedAcceptable	SELLABLE	0
3380	X00156GW83	B003PU6ES4	UsedAcceptable	SELLABLE	0
3345	X00152UOHH	B00DCCYD6U	UsedAcceptable	SELLABLE	0
3397	X0015IK5D9	B0074CDG6C	UsedGood	SELLABLE	0
3350	X00156RY35	B002ZVOLZ2	UsedGood	SELLABLE	0
3408	X0015G8ZVZ	B003ZYPZ0I	UsedGood	SELLABLE	0
3331	X0014DPZX5	B000QBFFU8	UsedGood	SELLABLE	0
3396	X0015IK269	B0074CDG6C	UsedGood	SELLABLE	0
3415	X0015HL0CP	B014KCS1KE	UsedGood	SELLABLE	0
3409	X0015A8KCP	B00EPH63K0	UsedGood	SELLABLE	0
3330	X0014QIWOL	B000QBFFU8	UsedAcceptable	SELLABLE	0
3416	X0015FO885	B00NGY5PCU	UsedGood	SELLABLE	0
3436	X0015IDMGV	B014UZ00YQ	UsedGood	SELLABLE	0
3357	X001563KAL	B000HEBAV2	UsedAcceptable	SELLABLE	0
3343	X0014SP06H	B00004RA3F	UsedGood	SELLABLE	0
3353	X00154S6QB	B002FQJW4W	UsedGood	SELLABLE	0
3429	X0015446EH	B00JKQI0TS	UsedGood	SELLABLE	0
3440	X00156U7O3	B013FWDMNQ	UsedGood	SELLABLE	0
3349	X001541E3N	B0043E6PLC	UsedAcceptable	SELLABLE	0
3379	X00155R1XJ	B003R28HWQ	UsedGood	SELLABLE	0
3383	X00156TGXB	B0081R56JE	UsedAcceptable	SELLABLE	0
3341	X0014O6I3F	B002ZVOLZ2	UsedGood	SELLABLE	0
3369	X00156G3OB	B00XBRYFVY	UsedGood	SELLABLE	0
3427	X0015IIYWX	B00179DCCQ	UsedGood	SELLABLE	0
3433	X0015H5BS9	B0161Q2RUM	UsedAcceptable	SELLABLE	0
3370	X00155QQ17	B00CPGMUXW	UsedGood	SELLABLE	0
3358	X00150NVNX	B0030MIHBY	UsedGood	SELLABLE	0
3417	X00153BNE9	B00P7T4WK8	UsedGood	SELLABLE	0
3371	X00155QR2P	B007PQNNKG	UsedAcceptable	SELLABLE	0
3405	X0015IJZVR	B010SN80UK	UsedGood	SELLABLE	0
3442	X00156VMF1	B00YEYKNUK	UsedAcceptable	SELLABLE	0
3400	X0015H01MF	B00WUUNZ4Q	UsedGood	SELLABLE	0
3367	X00156OY0B	B00KQJLGWG	UsedGood	SELLABLE	0
3410	X0015IBTQV	B0000AZK85	UsedGood	SELLABLE	0
3376	X0014YDF8V	B00G00BTEA	UsedAcceptable	SELLABLE	0
3430	X00156E6RH	B005083ECS	UsedGood	SELLABLE	0
3439	X00154SZET	B00722EWDK	UsedAcceptable	SELLABLE	0
3378	X00156SWAJ	B00NOVNV76	UsedGood	SELLABLE	0
3426	X0015IIJPP	B00GTW0O86	UsedGood	SELLABLE	0
3336	X0014H6VXT	B002Z8E52Y	UsedAcceptable	SELLABLE	0
3422	X0015HDOVF	B002EVOVPI	UsedAcceptable	SELLABLE	0
3428	X00153BGZP	B0091YYUAM	UsedGood	SELLABLE	0
3334	X0014O7RKX	B010SL0D2K	UsedGood	SELLABLE	0
3389	X00154T6TR	B017DFJXXY	UsedGood	SELLABLE	0
3431	X0014YLOK7	B006LXOJC0	UsedAcceptable	SELLABLE	0
3414	X0015IIC1L	B000U6BSI2	UsedGood	SELLABLE	0
3420	X00156PO0P	B008DBRFBK	UsedGood	SELLABLE	0
3421	X0015HKWWT	B005YQZT92	UsedAcceptable	SELLABLE	0
3348	X001563CIB	B003R28HWQ	UsedGood	SELLABLE	0
3423	X0015B09H3	B00ENJRK3E	UsedGood	SELLABLE	0
3361	X0014YB1G9	B00C4VVLI8	UsedAcceptable	SELLABLE	0
3447	X00155S921	B0091YYUAM	UsedAcceptable	SELLABLE	0
3332	X0014R6H6P	B00XBRYFVY	UsedAcceptable	SELLABLE	0
3360	X0015411CH	B00004SPEG	UsedAcceptable	SELLABLE	0
3368	X0014YK00R	B010DWI36C	UsedAcceptable	SELLABLE	0
3329	X00153XO73	B001EOD40Y	UsedAcceptable	SELLABLE	0
3461	X00156YVCH	B001PB8EJ2	UsedGood	SELLABLE	0
3554	X0015BRG6Z	B00AZBIZTW	UsedGood	SELLABLE	0
3454	X00155SG2J	B01CY9LRHY	UsedGood	SELLABLE	0
3472	X00154YBT7	B017DFJXXY	UsedGood	SELLABLE	0
3470	X0015538D1	B002ZWIJ40	UsedAcceptable	SELLABLE	0
3560	X0015BRH0F	B004P2NG0K	UsedGood	SELLABLE	0
3531	X0015HOQWL	B015OORUCW	UsedGood	SELLABLE	0
3490	X0015AA3G1	B0051T8QNI	UsedAcceptable	SELLABLE	0
3521	X0014XBXXV	B00004RA3F	UsedGood	SELLABLE	0
3538	X0015ILUKL	B00VNMIYRU	UsedGood	SELLABLE	0
3496	X0015IO8YV	B017EOLGVQ	UsedAcceptable	SELLABLE	0
3547	X0015IQW7H	B00785MVRA	UsedGood	SELLABLE	0
3505	X0015IEW2T	B004N64GH0	UsedGood	SELLABLE	0
3517	X00154Y3G3	B003R28HWQ	UsedGood	SELLABLE	0
3556	X0015HE4RD	B004N64GH0	UsedGood	SELLABLE	0
3528	X0015DM0QJ	B00XBRYFVY	UsedAcceptable	SELLABLE	0
3544	X0015GFYEL	B0160R1LEK	UsedAcceptable	SELLABLE	0
3452	X00154SYKT	B0000AX71V	UsedGood	SELLABLE	0
3516	X00154Y363	B0074CDG6C	UsedGood	SELLABLE	0
3480	X0015IM29T	B00F3BHB80	UsedAcceptable	SELLABLE	0
3537	X0015GFEV9	B00BGTLT9K	UsedGood	SELLABLE	0
3457	X00155U50Z	B013ELRDL0	UsedGood	SELLABLE	0
3494	X0015DKA7Z	B00XBRYFVY	UsedAcceptable	SELLABLE	0
3500	X0015UDGE7	B00IWOJSAY	UsedGood	SELLABLE	0
3514	X001552YIB	B00H4O1L9Y	UsedAcceptable	SELLABLE	0
3562	X0015GHFGB	B000U6BSI2	UsedGood	SELLABLE	0
